INCIDENT_MONTH,TIME_OF_DAY,PHASE_OF_FLIGHT,ALTITUDE_GROUP,DISTANCE_GROUP,SPECIES,SIZE_CLEAN,NUM_STRUCK,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,FAAREGION,STATE,SKY_CLEAN,Damage_Binary
3,Day,Take-off Run,0-500 ft,0 NM,American kestrel,Small,1,A,4.0,D,2.0,ASO,TN,Overcast,0
3,Day,Descent,"10,000 ft+",Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,HI,Overcast,1
3,Day,Approach,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,GA,Overcast,0
3,Day,Landing Roll,0-500 ft,0 NM,Cliff swallow,Small,2-10,A,4.0,D,2.0,AWP,CA,Overcast,0
3,Day,Approach,0-500 ft,0 NM,Ruddy turnstone,Small,1,A,4.0,D,2.0,AWP,HI,Overcast,0
3,Day,Landing Roll,0-500 ft,0 NM,American kestrel,Small,1,A,4.0,D,2.0,AEA,NY,Overcast,0
3,Day,Climb,0-500 ft,0 NM,Northern harrier,Medium,1,A,4.0,D,2.0,AEA,PA,Overcast,0
3,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - large,Large,2-10,A,4.0,D,2.0,AWP,AZ,No Cloud,1
3,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,PA,Overcast,0
3,Night,Climb,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,3.0,D,2.0,AEA,DC,Overcast,0
3,Day,Approach,0-500 ft,0 NM,Herring gull,Medium,1,A,4.0,D,2.0,AGL,WI,Overcast,1
3,Dusk,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
3,Day,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,FGN,FN,No Cloud,0
3,Dawn,Approach,0-500 ft,0 NM,Killdeer,Small,1,A,4.0,D,2.0,AEA,VA,Overcast,0
3,Night,Approach,"3,501-10,000 ft",0-5 NM,Dark-eyed junco,Small,1,A,4.0,D,2.0,ANM,ID,No Cloud,0
3,Day,Approach,0-500 ft,0-5 NM,Turkey vulture,Large,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
3,Day,Approach,0-500 ft,Unknown,Unknown bird - large,Large,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
3,Day,Approach,0-500 ft,0 NM,Northern harrier,Medium,1,A,4.0,D,2.0,ANE,MA,Overcast,0
3,Night,Landing Roll,0-500 ft,0 NM,Fox sparrow,Small,1,A,4.0,D,2.0,ANM,WA,Overcast,0
3,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,5.0,D,2.0,AWP,CA,No Cloud,0
3,Day,Climb,"501-1,500 ft",Unknown,Unknown bird - medium,Medium,1,A,3.0,D,2.0,AWP,CA,Some Cloud,0
3,Night,Landing Roll,0-500 ft,0 NM,American barn owl,Medium,1,A,4.0,D,2.0,AWP,CA,Overcast,0
3,Night,Approach,"1,501-3,500 ft",Unknown,Greater yellowlegs,Small,1,A,4.0,D,2.0,AWP,CA,Overcast,0
3,Night,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,AGL,WI,Some Cloud,0
3,Dawn,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
3,Day,Landing Roll,0-500 ft,0 NM,Western cattle egret,Small,1,A,2.0,D,2.0,ASO,FL,No Cloud,0
3,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,3.0,D,2.0,ACE,NE,No Cloud,0
3,Night,Climb,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,MD,No Cloud,0
3,Day,Parked,0-500 ft,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
3,Night,Landing Roll,0-500 ft,0 NM,Ring-billed gull,Medium,1,A,4.0,D,2.0,ANM,UT,Overcast,0
3,Day,Take-off Run,0-500 ft,0 NM,Ring-billed gull,Medium,2-10,A,3.0,D,2.0,AEA,VA,Overcast,0
3,Night,Approach,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,2.0,C,1.0,AWP,AZ,No Cloud,1
3,Day,Approach,0-500 ft,0 NM,Bonaparte's gull,Small,2-10,A,3.0,D,2.0,AEA,PA,Overcast,0
3,Night,Approach,0-500 ft,0-5 NM,Killdeer,Small,1,A,4.0,D,2.0,ASO,GA,Some Cloud,0
3,Day,Approach,"3,501-10,000 ft",5-20 NM,Canada goose,Large,1,A,3.0,D,2.0,AGL,IL,Some Cloud,1
3,Dusk,Landing Roll,0-500 ft,0 NM,Killdeer,Small,2-10,A,4.0,D,2.0,ASO,FL,No Cloud,0
3,Day,Approach,Unknown,0 NM,Turkey vulture,Large,1,A,1.0,A,1.0,ASO,FL,Unknown,1
3,Day,Taxi,0-500 ft,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
3,Night,Landing Roll,0-500 ft,0 NM,American golden-plover,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
3,Night,Approach,"3,501-10,000 ft",Unknown,American robin,Small,1,A,4.0,D,2.0,AEA,NJ,Some Cloud,0
3,Dusk,Approach,0-500 ft,Unknown,Unknown bird - medium,Medium,1,A,4.0,D,2.0,AEA,MD,Some Cloud,0
3,Day,Approach,0-500 ft,0 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASO,SC,No Cloud,0
3,Night,Take-off Run,0-500 ft,0 NM,Unknown bird - large,Large,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
3,Day,Take-off Run,0-500 ft,0 NM,Meadowlarks,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
3,Night,Approach,"1,501-3,500 ft",Unknown,White-headed gull complex,Medium,1,A,4.0,D,2.0,AGL,MN,Overcast,0
3,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,WI,Overcast,0
3,Day,Landing Roll,0-500 ft,0 NM,Short-billed gull,Small,1,A,4.0,D,2.0,ANM,OR,Some Cloud,0
3,Night,Approach,Unknown,Unknown,Hoary bat,Small,1,A,4.0,D,2.0,ASO,NC,Some Cloud,0
3,Dusk,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,PA,No Cloud,0
3,Day,Landing Roll,0-500 ft,0 NM,American kestrel,Small,1,A,4.0,D,2.0,AEA,PA,Some Cloud,0
3,Night,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,PA,Unknown,0
3,Day,Take-off Run,0-500 ft,0 NM,White-winged dove,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,1
3,Night,Climb,"1,501-3,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
3,Night,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,Unknown,0
3,Day,Climb,"501-1,500 ft",0-5 NM,White-headed gull complex,Medium,1,A,4.0,D,2.0,AEA,NY,Unknown,0
3,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
2,Day,Climb,0-500 ft,Unknown,Unknown bird - medium,Medium,1,A,1.0,A,1.0,AWP,CA,No Cloud,1
3,Night,Approach,"501-1,500 ft",0-5 NM,Red-winged blackbird,Small,1,A,4.0,D,2.0,ACE,MO,Some Cloud,0
4,Night,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,3.0,ASO,TN,No Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Horned lark,Small,2-10,A,2.0,A,2.0,ANE,MA,Overcast,0
4,Night,Approach,"1,501-3,500 ft",0-5 NM,Brazilian free-tailed bat,Small,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Turkey vulture,Large,1,A,4.0,D,2.0,AWP,CA,Overcast,0
4,Day,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Night,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,No Cloud,1
4,Day,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,3.0,D,2.0,AGL,IL,Some Cloud,0
4,Night,Approach,"3,501-10,000 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,Some Cloud,0
4,Day,Approach,Unknown,Unknown,Tree swallow,Small,1,A,4.0,D,2.0,AEA,VA,No Cloud,0
4,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,IN,No Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Zebra dove,Small,1,A,1.0,A,1.0,AWP,HI,Some Cloud,0
4,Night,Approach,"501-1,500 ft",5-20 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ACE,MO,Overcast,0
4,Day,Landing Roll,0-500 ft,0 NM,American kestrel,Small,1,A,4.0,D,2.0,AEA,MD,Some Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Peregrine falcon,Medium,1,A,3.0,D,2.0,AEA,MD,No Cloud,0
4,Day,Approach,"501-1,500 ft",5-20 NM,Horned lark,Small,2-10,A,4.0,D,2.0,AGL,ND,Overcast,0
4,Night,Approach,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,KY,No Cloud,0
4,Day,Descent,"3,501-10,000 ft",20-50 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,DC,No Cloud,1
4,Day,Climb,"3,501-10,000 ft",0-5 NM,Hawks,Medium,1,A,4.0,D,2.0,ASO,GA,Some Cloud,1
4,Day,Approach,0-500 ft,0 NM,Unknown bird - small,Small,1,A,2.0,D,2.0,AGL,IL,Some Cloud,0
4,Dusk,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,2.0,A,2.0,ASO,FL,Some Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Zebra dove,Small,2-10,A,4.0,C,4.0,AWP,HI,Some Cloud,0
4,Night,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Dawn,Take-off Run,0-500 ft,0 NM,Black-tailed jackrabbit,Large,1,A,4.0,D,3.0,AWP,CA,No Cloud,0
4,Day,Approach,0-500 ft,0 NM,Dunlin,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
4,Day,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,1.0,A,1.0,ASW,OK,No Cloud,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Perching birds (y),Small,1,A,4.0,D,2.0,ANM,OR,No Cloud,0
3,Dawn,Approach,Unknown,Unknown,Western meadowlark,Small,1,A,5.0,D,2.0,AWP,CA,Unknown,1
3,Day,Descent,"3,501-10,000 ft",5-20 NM,Unknown bird - large,Large,1,A,4.0,D,2.0,FGN,FN,No Cloud,0
4,Night,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Overcast,0
4,Day,Climb,0-500 ft,0-5 NM,Unknown bird - small,Small,2-10,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Dawn,Landing Roll,0-500 ft,0 NM,Ring-billed gull,Medium,1,A,4.0,D,2.0,ANE,MA,No Cloud,0
4,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Day,Approach,0-500 ft,Unknown,Cedar waxwing,Small,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Red-tailed hawk,Medium,1,A,4.0,D,2.0,ANM,OR,No Cloud,1
4,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
4,Dusk,Approach,0-500 ft,0 NM,Scaly-breasted munia,Small,2-10,A,4.0,D,2.0,AWP,HI,Overcast,0
4,Night,Landing Roll,0-500 ft,0 NM,Ash-throated flycatcher,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Ring-billed gull,Medium,1,A,4.0,D,2.0,AGL,OH,Some Cloud,0
4,Day,Climb,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
4,Day,Approach,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,3.0,ASO,TN,No Cloud,0
4,Night,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,AR,No Cloud,0
4,Night,Climb,"3,501-10,000 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Some Cloud,1
4,Day,Approach,0-500 ft,Unknown,Yellow-rumped warbler,Small,1,A,3.0,D,2.0,ANM,OR,No Cloud,0
4,Day,Approach,Unknown,Unknown,European starling,Small,1,A,3.0,C,2.0,AEA,PA,Overcast,0
4,Day,Landing Roll,0-500 ft,0 NM,American robin,Small,1,A,4.0,D,2.0,AEA,PA,Overcast,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Day,Climb,0-500 ft,0 NM,Wild turkey,Large,1,A,1.0,A,1.0,ASO,FL,Some Cloud,0
4,Day,Approach,Unknown,Unknown,Franklin's gull,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,1
4,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,IL,Unknown,0
4,Night,Approach,Unknown,Unknown,Western tanager,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Day,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Overcast,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,Some Cloud,0
4,Day,Approach,0-500 ft,0 NM,American kestrel,Small,1,A,4.0,D,2.0,ANM,OR,Overcast,0
4,Dawn,Landing Roll,0-500 ft,0 NM,Northern parula,Small,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
4,Day,Approach,"501-1,500 ft",0-5 NM,Black vulture,Large,1,A,1.0,A,1.0,ASO,FL,Overcast,1
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,Overcast,0
4,Night,Landing Roll,0-500 ft,0 NM,Common nighthawk,Small,1,A,2.0,D,2.0,ASO,FL,Overcast,0
4,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,NC,Unknown,1
4,Day,Take-off Run,0-500 ft,0 NM,Franklin's gull,Small,2-10,A,2.0,D,2.0,ACE,NE,Overcast,0
4,Night,Climb,"501-1,500 ft",0-5 NM,Gray catbird,Small,2-10,A,4.0,D,2.0,ASO,NC,Overcast,0
4,Day,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,2.0,A,2.0,ANM,MT,Some Cloud,0
4,Night,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,2-10,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Day,Descent,"10,000 ft+",20-50 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Night,Approach,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,AR,No Cloud,0
4,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ANM,WA,Some Cloud,0
4,Day,Descent,Unknown,Unknown,Northern house wren,Small,1,A,4.0,D,2.0,ANM,WA,No Cloud,0
4,Night,Climb,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,3.0,ASO,TN,No Cloud,0
4,Day,Approach,0-500 ft,0 NM,Doves,Small,1,A,1.0,A,1.0,AWP,AZ,No Cloud,0
4,Day,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Night,Climb,0-500 ft,0 NM,Unknown bird - small,Small,1,A,3.0,D,2.0,AEA,PA,No Cloud,0
4,Day,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,DC,Overcast,0
4,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,3.0,ASO,FL,No Cloud,0
4,Night,Approach,"3,501-10,000 ft",20-50 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Dawn,Climb,"1,501-3,500 ft",0-5 NM,Gulls,Medium,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Dawn,Landing Roll,0-500 ft,0 NM,American barn owl,Medium,1,A,4.0,D,2.0,AWP,CA,Overcast,0
4,Night,Climb,"3,501-10,000 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,PA,Overcast,0
4,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,KY,No Cloud,0
4,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,2.0,C,1.0,AGL,SD,No Cloud,0
4,Day,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,1.0,A,1.0,AWP,CA,No Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Semipalmated sandpiper,Small,2-10,A,1.0,C,2.0,ASW,LA,No Cloud,0
4,Night,Approach,0-500 ft,0-5 NM,Warbling vireo,Small,1,A,4.0,D,3.0,AWP,CA,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,Gulls,Medium,1,A,2.0,D,2.0,AEA,PA,Overcast,0
4,Night,Approach,0-500 ft,0-5 NM,Franklin's gull,Small,2-10,A,4.0,D,2.0,ASW,TX,No Cloud,1
5,Night,Approach,Unknown,5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
5,Night,Approach,0-500 ft,0 NM,American barn owl,Medium,1,A,4.0,D,2.0,ANM,OR,Overcast,0
5,Day,Approach,"1,501-3,500 ft",Unknown,Perching birds (y),Small,1,A,4.0,D,2.0,ANM,UT,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,House sparrow,Small,1,A,4.0,D,2.0,ASO,TN,Some Cloud,0
5,Dawn,Climb,"1,501-3,500 ft",0-5 NM,Unknown bird - small,Small,2-10,A,4.0,D,2.0,ASW,TX,No Cloud,0
5,Day,Approach,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ANE,NH,No Cloud,0
5,Day,Landing Roll,0-500 ft,0 NM,Mourning dove,Small,2-10,A,4.0,D,2.0,ASW,OK,Unknown,0
5,Night,Approach,Unknown,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ANM,MT,Some Cloud,0
5,Night,Approach,"1,501-3,500 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
5,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,3.0,ASO,TN,Some Cloud,0
5,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASO,TN,Overcast,0
5,Day,Climb,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,OH,Unknown,0
5,Day,Take-off Run,0-500 ft,0 NM,Ring-billed gull,Medium,1,A,3.0,D,2.0,AGL,IL,Overcast,0
5,Dusk,Approach,Unknown,Unknown,Barn swallow,Small,1,A,4.0,D,2.0,ASO,KY,Some Cloud,0
3,Day,Approach,0-500 ft,0 NM,Horned lark,Small,1,A,4.0,D,2.0,ANM,UT,Overcast,0
4,Day,Departure,Unknown,Unknown,Blue-gray gnatcatcher,Small,1,A,4.0,D,2.0,ASO,GA,Unknown,0
5,Night,Approach,0-500 ft,0-5 NM,Gadwall,Medium,1,A,4.0,D,2.0,ANM,CO,Some Cloud,0
4,Day,Approach,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,AGL,IL,Some Cloud,0
5,Day,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,1.0,A,1.0,ASO,FL,No Cloud,0
5,Day,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - medium,Medium,1,A,2.0,C,1.0,ANM,WA,Unknown,0
5,Dawn,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
5,Day,Climb,"10,000 ft+",5-20 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
5,Day,Approach,Unknown,Unknown,American kestrel,Small,1,A,4.0,D,2.0,AEA,PA,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,Western meadowlark,Small,1,A,4.0,D,2.0,ANM,CO,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,3.0,ANM,OR,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,Laughing gull,Small,2-10,A,4.0,C,4.0,ASO,FL,Some Cloud,0
5,Day,Approach,0-500 ft,0-5 NM,Cedar waxwing,Small,1,A,4.0,D,2.0,ASO,GA,Some Cloud,0
5,Night,Approach,Unknown,Unknown,Hermit thrush,Small,2-10,A,4.0,D,2.0,ANE,ME,Unknown,0
5,Night,Climb,"501-1,500 ft",Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ANM,CO,No Cloud,0
5,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,LA,No Cloud,0
5,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,3.0,AAL,AK,Some Cloud,0
5,Day,Climb,0-500 ft,0-5 NM,Red-tailed hawk,Medium,1,B,1.0,F,1.0,ANM,WA,No Cloud,1
5,Day,Take-off Run,0-500 ft,0 NM,American kestrel,Small,1,A,4.0,D,2.0,ANE,MA,Unknown,0
5,Night,Climb,"3,501-10,000 ft",0-5 NM,Unknown bird - medium,Medium,1,A,4.0,D,3.0,ASO,TN,Overcast,0
5,Night,Approach,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,3.0,ASO,TN,No Cloud,0
5,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,B,2.0,F,1.0,ANM,WA,No Cloud,0
3,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ACE,MO,Overcast,0
5,Day,Approach,0-500 ft,Unknown,Purple martin,Small,2-10,A,4.0,D,2.0,ASO,TN,No Cloud,0
5,Day,Approach,0-500 ft,0 NM,Wrens,Small,1,A,4.0,D,3.0,ASO,TN,No Cloud,0
5,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,PA,No Cloud,0
5,Day,Landing Roll,0-500 ft,0 NM,Herring gull,Medium,1,A,3.0,D,2.0,AGL,MI,Overcast,0
5,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,3.0,D,2.0,AGL,IL,Overcast,0
5,Dawn,Climb,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,Black-bellied plover,Small,1,A,3.0,D,2.0,AEA,WV,Overcast,0
5,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,Mourning dove,Small,1,A,1.0,A,1.0,AWP,AZ,No Cloud,0
5,Day,Landing Roll,0-500 ft,0 NM,Red-winged blackbird,Small,1,A,4.0,D,2.0,ANM,CO,Some Cloud,0
5,Day,Approach,0-500 ft,0-5 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASW,LA,No Cloud,0
5,Day,Climb,0-500 ft,0 NM,House finch,Small,2-10,A,4.0,D,2.0,AWP,HI,Some Cloud,0
5,Day,Climb,0-500 ft,0 NM,Cliff swallow,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
5,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,MI,No Cloud,0
5,Night,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ACE,MO,Some Cloud,0
5,Day,Climb,"1,501-3,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,Overcast,0
5,Day,Approach,Unknown,Unknown,Chimney swift,Small,1,A,4.0,D,2.0,ASO,NC,Some Cloud,0
5,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,IN,No Cloud,0
5,Night,Climb,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,IN,No Cloud,0
5,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,2.0,D,2.0,ACE,IA,Overcast,0
5,Dusk,Take-off Run,0-500 ft,0 NM,Red-tailed hawk,Medium,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
5,Day,Landing Roll,0-500 ft,0 NM,European starling,Small,1,A,4.0,D,2.0,AEA,PA,Overcast,0
5,Day,Take-off Run,0-500 ft,0 NM,Eastern meadowlark,Small,1,A,3.0,D,2.0,ASO,TN,Some Cloud,0
5,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,3.0,ASO,TN,No Cloud,0
5,Dawn,Landing Roll,0-500 ft,0 NM,European starling,Small,1,A,3.0,D,2.0,ACE,KS,Overcast,0
5,Night,Approach,"1,501-3,500 ft",0-5 NM,Savannah sparrow,Small,1,A,4.0,D,2.0,ACE,MO,Overcast,0
5,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
5,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,MD,Some Cloud,0
5,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,IN,No Cloud,0
